 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10),duplicate_swc(1),duplicate_swc(2),duplicate_swc(3),duplicate_swc(4)
   0.1348545551,   0.1435169876,   0.1317635030,   0.0930003151,   0.2118911594,   0.2606989443,   0.1958987713,   0.1049020290,   0.0677260980,   0.1119234562,   0.1347543299,   0.1434594691,   0.1317406148,   0.0930049047
   0.1333085299,   0.1420987099,   0.1307558268,   0.0928571299,   0.2115686387,   0.2603684962,   0.1955750883,   0.1046693400,   0.0677258894,   0.1118160784,   0.1332077682,   0.1420399100,   0.1307320744,   0.0928619877
   0.1300905943,   0.1403119564,   0.1298626959,   0.0926858261,   0.2111686170,   0.2599530220,   0.1951579303,   0.1044359282,   0.0677256063,   0.1117060259,   0.1299853921,   0.1402514875,   0.1298389137,   0.0926910415
   0.1241709739,   0.1372180879,   0.1284936219,   0.0924698934,   0.2106739879,   0.2594422996,   0.1946497411,   0.1041966826,   0.0677250847,   0.1115922928,   0.1240540445,   0.1371543109,   0.1284707338,   0.0924758390
   0.1214418188,   0.1359993517,   0.1274720430,   0.0922197402,   0.2100817114,   0.2588262856,   0.1940313727,   0.1039505377,   0.0677247867,   0.1114765629,   0.1213209406,   0.1359350681,   0.1274485290,   0.0922260135
   0.1177315190,   0.1331867278,   0.1260723621,   0.0919288620,   0.2093990296,   0.2581173182,   0.1933194399,   0.1036912501,   0.0677243248,   0.1113572344,   0.1176064685,   0.1331190169,   0.1260483116,   0.0919356868
   0.1204105169,   0.1337069869,   0.1256061792,   0.0916256309,   0.2086471468,   0.2573256493,   0.1925097853,   0.1034198031,   0.0677244142,   0.1112365425,   0.1202936172,   0.1336406171,   0.1255804300,   0.0916321874
   0.1189930886,   0.1331039369,   0.1253702044,   0.0913415998,   0.2079258561,   0.2565574944,   0.1917037517,   0.1031390652,   0.0677242801,   0.1111165881,   0.1188740134,   0.1330372989,   0.1253448427,   0.0913482308
   0.1233682632,   0.1353877038,   0.1259581000,   0.0911047906,   0.2072893679,   0.2558687329,   0.1909620315,   0.1028584018,   0.0677246824,   0.1110017449,   0.1232579052,   0.1353245825,   0.1259321421,   0.0911107659
   0.1318620294,   0.1393735409,   0.1271903515,   0.0909179971,   0.2067548484,   0.2552808821,   0.1903141290,   0.1025785059,   0.0677253529,   0.1108901352,   0.1317687482,   0.1393155754,   0.1271628439,   0.0909229144
   0.1664958596,   0.1595152020,   0.1363331825,   0.0909795016,   0.2065885365,   0.2550064325,   0.1898803711,   0.1023189202,   0.0677280650,   0.1107902676,   0.1664438546,   0.1594760418,   0.1363072246,   0.0909806192
   0.1591886133,   0.1608151197,   0.1425691247,   0.0912950262,   0.2071473449,   0.2554961443,   0.1901650727,   0.1021033078,   0.0677283183,   0.1107071042,   0.1591144651,   0.1607744098,   0.1425537765,   0.0912958458
   0.1517385095,   0.1558643430,   0.1404485255,   0.0914867297,   0.2076832205,   0.2560723424,   0.1907529831,   0.1019087508,   0.0677277967,   0.1106140986,   0.1516557783,   0.1558188647,   0.1404333562,   0.0914884135
   0.1484020948,   0.1530233026,   0.1380376518,   0.0915856808,   0.2080193758,   0.2564600408,   0.1912104338,   0.1017443910,   0.0677274242,   0.1105183065,   0.1483179033,   0.1529759169,   0.1380202770,   0.0915879160
   0.1409461051,   0.1483904123,   0.1354416162,   0.0916188732,   0.2081944644,   0.2566773295,   0.1914916188,   0.1016101018,   0.0677267984,   0.1104261503,   0.1408530921,   0.1483389437,   0.1354233176,   0.0916220173
   0.1366247088,   0.1453435719,   0.1331220120,   0.0915762261,   0.2081756741,   0.2566894889,   0.1915640086,   0.1014768407,   0.0677263513,   0.1103239283,   0.1365279406,   0.1452898383,   0.1331018358,   0.0915800110
   0.1335515380,   0.1427896768,   0.1313084811,   0.0914834440,   0.2080119848,   0.2565414906,   0.1914585829,   0.1013585478,   0.0677259639,   0.1102266461,   0.1334528327,   0.1427336782,   0.1312867552,   0.0914877653
   0.1959612072,   0.1671288610,   0.1368671805,   0.0914623216,   0.2078390867,   0.2563382983,   0.1912416965,   0.1012457460,   0.0677290931,   0.1101304814,   0.1959620416,   0.1670930088,   0.1368313581,   0.0914620683
   0.1828528047,   0.1793953329,   0.1528807878,   0.0931057334,   0.2104637176,   0.2585391104,   0.1924297214,   0.1011866555,   0.0677300915,   0.1100589186,   0.1827948391,   0.1793675572,   0.1528675854,   0.0931045413
   0.2005872875,   0.1835394800,   0.1537538767,   0.0949783176,   0.2143370658,   0.2625014186,   0.1962696612,   0.1012299806,   0.0677306578,   0.1099859029,   0.2005534321,   0.1835100353,   0.1537371278,   0.0949767232
   0.1781930178,   0.1766287088,   0.1550645828,   0.0958462730,   0.2179728299,   0.2667306960,   0.2011509091,   0.1014336497,   0.0677300617,   0.1099177599,   0.1781224459,   0.1765934229,   0.1550556123,   0.0958457664
   0.1693377495,   0.1697294861,   0.1507931650,   0.0960331559,   0.2189041972,   0.2679802179,   0.2031294852,   0.1017420590,   0.0677294210,   0.1098506451,   0.1692597866,   0.1696893424,   0.1507825553,   0.0960336626
   0.1546468288,   0.1590952426,   0.1439555734,   0.0962443128,   0.2196396440,   0.2688392103,   0.2041880339,   0.1020715088,   0.0677282736,   0.1097778082,   0.1545558125,   0.1590469629,   0.1439417452,   0.0962466374
   0.1488367468,   0.1539851129,   0.1394854486,   0.0962753594,   0.2198838145,   0.2691617310,   0.2046626061,   0.1024006903,   0.0677276328,   0.1096992418,   0.1487437934,   0.1539334953,   0.1394672990,   0.0962787122
   0.1933538765,   0.1665802151,   0.1403554231,   0.0962806046,   0.2199068815,   0.2692021132,   0.2047545612,   0.1027159989,   0.0677293167,   0.1096162200,   0.1933414489,   0.1665367633,   0.1403235346,   0.0962812901
   0.1474847049,   0.1546946913,   0.1412162632,   0.0965054110,   0.2203954160,   0.2696895599,   0.2051852643,   0.1030363888,   0.0677277371,   0.1095420420,   0.1473845392,   0.1546426266,   0.1412010938,   0.0965086892
   0.1641870290,   0.1527443677,   0.1377894431,   0.0964704230,   0.2204431146,   0.2697896361,   0.2053972334,   0.1033343673,   0.0677278861,   0.1094556749,   0.1641290039,   0.1526876539,   0.1377652436,   0.0964734331
   0.2004779726,   0.1834970862,   0.1568330526,   0.0970455557,   0.2213447243,   0.2706010342,   0.2059772611,   0.1036526263,   0.0677307919,   0.1093851253,   0.2004405409,   0.1834637076,   0.1568177044,   0.0970440805
   0.2008509487,   0.1853558272,   0.1584069282,   0.0991658047,   0.2257422060,   0.2750015855,   0.2099411488,   0.1040513441,   0.0677309409,   0.1093249917,   0.2008086592,   0.1853225380,   0.1583922058,   0.0991646126
   0.1945327520,   0.1891033351,   0.1605634987,   0.1011216491,   0.2303427905,   0.2799156010,   0.2151159495,   0.1046017110,   0.0677310601,   0.1092660055,   0.1944710016,   0.1890745163,   0.1605508327,   0.1011206359
   0.1728316993,   0.1721215844,   0.1529305726,   0.1013311595,   0.2320747077,   0.2822137177,   0.2185948938,   0.1052934676,   0.0677297637,   0.1092021391,   0.1727501601,   0.1720772982,   0.1529185623,   0.1013324410
   0.1596143246,   0.1625889242,   0.1463366598,   0.1015537307,   0.2328369617,   0.2831091285,   0.2197400630,   0.1060140356,   0.0677287653,   0.1091315821,   0.1595201194,   0.1625380516,   0.1463208944,   0.1015567854
   0.1517590284,   0.1563625783,   0.1415707469,   0.1015413254,   0.2329793721,   0.2833180130,   0.2200975567,   0.1067227125,   0.0677280501,   0.1090548858,   0.1516593695,   0.1563070267,   0.1415510178,   0.1015456468
   0.1405627578,   0.1490029693,   0.1374641508,   0.1013445556,   0.2326481342,   0.2830041647,   0.2198561132,   0.1073925719,   0.0677270964,   0.1089722440,   0.1404493004,   0.1489401758,   0.1374427527,   0.1013504863
   0.1356170774,   0.1452608109,   0.1347673535,   0.1009942144,   0.2318960726,   0.2822250724,   0.2190843225,   0.1080030501,   0.0677265599,   0.1088853106,   0.1354993582,   0.1451947391,   0.1347436905,   0.1010009497
   0.1342085153,   0.1443304569,   0.1338333040,   0.1006160155,   0.2310001403,   0.2812680602,   0.2180673480,   0.1085438877,   0.0677263960,   0.1087981686,   0.1340899616,   0.1442641169,   0.1338087171,   0.1006228998
   0.1394629627,   0.1462303847,   0.1338965446,   0.1002543941,   0.2301028222,   0.2802986801,   0.2170134783,   0.1089999452,   0.0677266642,   0.1087052971,   0.1393562108,   0.1461668462,   0.1338701695,   0.1002606377
   0.1401113123,   0.1471863538,   0.1347759068,   0.0999689177,   0.2293540537,   0.2794768214,   0.2160915732,   0.1093950346,   0.0677267984,   0.1086189523,   0.1400042921,   0.1471239775,   0.1347508729,   0.0999748632
   0.1366847157,   0.1452320665,   0.1340695024,   0.0996772274,   0.2286533564,   0.2787250578,   0.2152837068,   0.1097244397,   0.0677265301,   0.1085320190,   0.1365725398,   0.1451674849,   0.1340449154,   0.0996835157
   0.1339442432,   0.1435663998,   0.1330995709,   0.0993458927,   0.2278691083,   0.2778902650,   0.2144027650,   0.1099875271,   0.0677262768,   0.1084427983,   0.1338287294,   0.1435003877,   0.1330745965,   0.0993525088
   0.1280126274,   0.1403579116,   0.1316540688,   0.0989681035,   0.2269882113,   0.2769569457,   0.2134261131,   0.1101821736,   0.0677257553,   0.1083508506,   0.1278849840,   0.1402884126,   0.1316301674,   0.0989754200
   0.1263921410,   0.1389521658,   0.1305315495,   0.0985446200,   0.2259823531,   0.2758884132,   0.2123033404,   0.1103065908,   0.0677255169,   0.1082564220,   0.1262641400,   0.1388816237,   0.1305066049,   0.0985521749
   0.1214186326,   0.1364737153,   0.1294460744,   0.0980994478,   0.2249167860,   0.2747534811,   0.2111035287,   0.1103593260,   0.0677250549,   0.1081593260,   0.1212817952,   0.1364005804,   0.1294216067,   0.0981075689
   0.1172634438,   0.1343405694,   0.1282917112,   0.0976185650,   0.2237655371,   0.2735297978,   0.2098151892,   0.1103405952,   0.0677246526,   0.1080593318,   0.1171195284,   0.1342653185,   0.1282671839,   0.0976271778
   0.1124294698,   0.1318771988,   0.1270817071,   0.0971048996,   0.2225332558,   0.2722207010,   0.2084385306,   0.1102525145,   0.0677241310,   0.1079559326,   0.1122766584,   0.1317992955,   0.1270573884,   0.0971141234
   0.1130105704,   0.1310124993,   0.1261423528,   0.0965648070,   0.2212223113,   0.2708267570,   0.2069721520,   0.1100949720,   0.0677239969,   0.1078496575,   0.1128635556,   0.1309340894,   0.1261164844,   0.0965739712
   0.1165274680,   0.1323784143,   0.1262269318,   0.0960724801,   0.2199750245,   0.2694841325,   0.2055278122,   0.1098810881,   0.0677242801,   0.1077455506,   0.1163903773,   0.1323029250,   0.1262000203,   0.0960810333
   0.1181443557,   0.1333374977,   0.1265378743,   0.0956451148,   0.2188760191,   0.2682957351,   0.2042373419,   0.1096256375,   0.0677244440,   0.1076452881,   0.1180111840,   0.1332641542,   0.1265111119,   0.0956532359
   0.1469493955,   0.1379316747,   0.1270629019,   0.0952604413,   0.2178758085,   0.2672138214,   0.2030653805,   0.1093403846,   0.0677258149,   0.1075488105,   0.1468809396,   0.1378613710,   0.1270289570,   0.0952662677
   0.1793949604,   0.1697372496,   0.1444204152,   0.0954912975,   0.2178295851,   0.2669762969,   0.2024804652,   0.1090722233,   0.0677293167,   0.1074734852,   0.1793435514,   0.1696997881,   0.1443972886,   0.0954917297
   0.1496395320,   0.1554590911,   0.1415428966,   0.0957800969,   0.2185695171,   0.2677403092,   0.2031769156,   0.1088389307,   0.0677278563,   0.1073983088,   0.1495434195,   0.1554074138,   0.1415272802,   0.0957829580
   0.1429744512,   0.1499095112,   0.1370425224,   0.0957817659,   0.2187437862,   0.2679858506,   0.2035555243,   0.1086433828,   0.0677271113,   0.1073153242,   0.1428748220,   0.1498536915,   0.1370227635,   0.0957857445
   0.1336903125,   0.1442916691,   0.1336642504,   0.0956599638,   0.2185713351,   0.2678455412,   0.2034935355,   0.1084630713,   0.0677262768,   0.1072270200,   0.1335761398,   0.1442307532,   0.1336437166,   0.0956652090
   0.1979038715,   0.1736010611,   0.1449086517,   0.0957492813,   0.2184914798,   0.2676907182,   0.2032403052,   0.1083073691,   0.0677298978,   0.1071490049,   0.1978855729,   0.1735643148,   0.1448801607,   0.0957488790
   0.1833211780,   0.1805909127,   0.1566159725,   0.0969469473,   0.2206732780,   0.2697050869,   0.2046724558,   0.1082103848,   0.0677303597,   0.1070854142,   0.1832528412,   0.1805576831,   0.1566053629,   0.0969461426
   0.1618007272,   0.1647860706,   0.1483976096,   0.0972399712,   0.2220085561,   0.2713583708,   0.2068712562,   0.1082277149,   0.0677289292,   0.1070223302,   0.1617114693,   0.1647399068,   0.1483859867,   0.0972415060
   0.1492929906,   0.1550279558,   0.1410933733,   0.0973442495,   0.2225204408,   0.2719961703,   0.2077415138,   0.1082920060,   0.0677278116,   0.1069507748,   0.1491950601,   0.1549746394,   0.1410763264,   0.0973476619
   0.1361467093,   0.1467531770,   0.1358060092,   0.0972454995,   0.2224759161,   0.2720156908,   0.2079029530,   0.1083616689,   0.0677266791,   0.1068727970,   0.1360329539,   0.1466928273,   0.1357860714,   0.0972507149
   0.1336003691,   0.1436382085,   0.1329471618,   0.0970213190,   0.2220390588,   0.2715893388,   0.2075381577,   0.1084150150,   0.0677262172,   0.1067922860,   0.1334881335,   0.1435753256,   0.1329237670,   0.0970271900
   0.1998205930,   0.1814633012,   0.1531736702,   0.0974868089,   0.2225683481,   0.2719739377,   0.2076067626,   0.1084700823,   0.0677305833,   0.1067227423,   0.1997866184,   0.1814292669,   0.1531535536,   0.0974857509
   0.1656878144,   0.1677940339,   0.1505901366,   0.0981250778,   0.2241607457,   0.2736607790,   0.2093172073,   0.1085823998,   0.0677292719,   0.1066614613,   0.1655999869,   0.1677490622,   0.1505794078,   0.0981263146
   0.1751812398,   0.1655068845,   0.1451389045,   0.0983307213,   0.2248695344,   0.2744977772,   0.2103859335,   0.1087452844,   0.0677291378,   0.1065954641,   0.1751221120,   0.1654606014,   0.1451178044,   0.0983322114
   0.1989202201,   0.1782292426,   0.1497310698,   0.0986492187,   0.2255595475,   0.2752226591,   0.2111470103,   0.1089405939,   0.0677303299,   0.1065331548,   0.1988908350,   0.1781923175,   0.1497067213,   0.0986488312
   0.1664998978,   0.1685411781,   0.1511774212,   0.0992005691,   0.2268401235,   0.2765626311,   0.2124887705,   0.1091685370,   0.0677293763,   0.1064710692,   0.1664108187,   0.1684957594,   0.1511666030,   0.0992019400
   0.1518204808,   0.1572342366,   0.1428689510,   0.0993368998,   0.2274475992,   0.2773035169,   0.2134731114,   0.1094235778,   0.0677281246,   0.1064004526,   0.1517206132,   0.1571806222,   0.1428523213,   0.0993404016
   0.1417447478,   0.1501040161,   0.1378624588,   0.0992524624,   0.2274271697,   0.2773428559,   0.2136513591,   0.1096760184,   0.0677271858,   0.1063250303,   0.1416351050,   0.1500445604,   0.1378421932,   0.0992575139
   0.1376754940,   0.1463487744,   0.1349382252,   0.0990239084,   0.2269825190,   0.2769045830,   0.2132690996,   0.1098838821,   0.0677266791,   0.1062382907,   0.1375643611,   0.1462859511,   0.1349150687,   0.0990297347
   0.1313552111,   0.1425308287,   0.1327999532,   0.0987058952,   0.2262804955,   0.2761760056,   0.2125414908,   0.1100507081,   0.0677260831,   0.1061534509,   0.1312329322,   0.1424643099,   0.1327768266,   0.0987125710
   0.1289210469,   0.1405880302,   0.1314126998,   0.0983453840,   0.2254419774,   0.2752914429,   0.2116263360,   0.1101641208,   0.0677257851,   0.1060687006,   0.1287971884,   0.1405197233,   0.1313883811,   0.0983524323
   0.1206910983,   0.1365628242,   0.1296896636,   0.0979205370,   0.2244547755,   0.2742501497,   0.2105464488,   0.1102098897,   0.0677250400,   0.1059785113,   0.1205518618,   0.1364900470,   0.1296661198,   0.0979285985
   0.1214324012,   0.1357530057,   0.1285634786,   0.0974491537,   0.2233300358,   0.2730586827,   0.2093033493,   0.1101905927,   0.0677249506,   0.1058863103,   0.1212991849,   0.1356799603,   0.1285378784,   0.0974572152
   0.1144748628,   0.1326906085,   0.1273201853,   0.0969484448,   0.2221293598,   0.2717834711,   0.2079627812,   0.1101003215,   0.0677242950,   0.1057897210,   0.1143274754,   0.1326140761,   0.1272956282,   0.0969573110
   0.1116379201,   0.1306653917,   0.1260716468,   0.0964091346,   0.2208336145,   0.2704098523,   0.2065255940,   0.1099453270,   0.0677239075,   0.1056901813,   0.1114874780,   0.1305868030,   0.1260463744,   0.0964184031
   0.1118397191,   0.1305455863,   0.1256024390,   0.0958892480,   0.2195432931,   0.2690298855,   0.2050587833,   0.1097318381,   0.0677238628,   0.1055913866,   0.1116919890,   0.1304678321,   0.1255764216,   0.0958983675
   0.1966851950,   0.1694037616,   0.1388747394,   0.0957250074,   0.2186781764,   0.2679896057,   0.2037824392,   0.1094983965,   0.0677294061,   0.1055099964,   0.1966771781,   0.1693658233,   0.1388380527,   0.0957253501
   0.2006285042,   0.1840601414,   0.1558671892,   0.0972784013,   0.2207331955,   0.2696871161,   0.2046869993,   0.1093141064,   0.0677308068,   0.1054531038,   0.2005898207,   0.1840268821,   0.1558514833,   0.0972769707
   0.2008875161,   0.1853357404,   0.1583245844,   0.0989417732,   0.2251760364,   0.2743925750,   0.2093237340,   0.1092931107,   0.0677309409,   0.1053950414,   0.2008448690,   0.1853020936,   0.1583094448,   0.0989405066
