year,doy,hour,Tair,Tsoil,Relhumid,VPD,Rain,Windspeed,Solradiation
2018,15,17,-7.1828125,-7.1828125,92.10625,0.356970975,0,1.564,2.19475
2018,15,18,-7.84775,-7.84775,92.35,0.339008003,0,1.307875,0
2018,15,19,-8.328125,-8.328125,92.73125,0.326566593,0,1.126125,0
2018,15,20,-8.594375,-8.594375,92.7625,0.319848253,0,0.83825,0
2018,15,21,-8.959375,-8.959375,91.95625,0.310849114,0,0.4955,0
2018,15,22,-9.035625,-9.035625,91.2875,0.308999016,0,0.18625,0
2018,15,23,-9.07,-9.07,91.275,0.308168545,0,0.125125,0
2018,16,0,-9.195,-9.195,91.1625,0.30515934,0,0.177125,0
2018,16,1,-9.321875,-9.321875,90.6125,0.302131505,0,0.05475,0
2018,16,2,-9.15875,-9.15875,90.6625,0.30603312,0,0.070125,0
2018,16,3,-8.944375,-8.944375,90.6125,0.311224484,0,0.04175,0
2018,16,4,-8.74875,-8.74875,90.275,0.316023466,0,0.012,0
2018,16,5,-8.88375,-8.88375,90.43125,0.312724967,0,0.005375,0
2018,16,6,-9.103125,-9.103125,90.7375,0.30738275,0,0.009875,0
2018,16,7,-8.4735,-8.4735,90.89375,0.322928365,0,0.0095,9.585
2018,16,8,-8.0961875,-8.0961875,90.575,0.332535562,0,0.0425,71.41
2018,16,9,-6.9164375,-6.9164375,90.21875,0.364680313,0,0.092625,179.85
2018,16,10,-5.6641875,-5.6641875,88.69375,0.401124615,0,0.243375,250.675
2018,16,11,-5.28675,-5.28675,89.6625,0.41273984,0,0.245,206.3
2018,16,12,-4.0169375,-4.0169375,86.24375,0.454327902,0,0.898,323.325
2018,16,13,-3.535875,-3.535875,82.30875,0.47095895,0,1.256625,383.35
2018,16,14,-3.155625,-3.155625,79.03625,0.484914935,0,1.1175,444.65
2018,16,15,-1.7756875,-1.7756875,69.50625,0.536662901,0,1.2715,396.95
2018,16,16,-2.2025625,-2.2025625,66.013125,0.520091916,0,0.844875,64.4025
2018,16,17,-3.6469375,-3.6469375,63.710625,0.467306904,0,0.27825,10.82375
2018,16,18,-5.234875,-5.234875,67.785,0.414325558,0,0.165375,0
2018,16,19,-6.2411875,-6.2411875,64.288125,0.383774763,0,0.352625,0
2018,16,20,-6.899375,-6.899375,64.188125,0.364820049,0,0.989625,0
2018,16,21,-7.927125,-7.927125,65.07375,0.336935473,0,0.832625,0
2018,16,22,-8.2634375,-8.2634375,62.211875,0.328237968,0,1.0185,0
2018,16,23,-8.936875,-8.936875,63.669375,0.311413679,0,1.18675,0
2018,17,0,-9.25875,-9.25875,63.62625,0.303765449,0,0.690625,0
2018,17,1,-8.9298125,-8.9298125,62.351875,0.31172739,0,0.818625,0
2018,17,2,-8.661875,-8.661875,61.345,0.318309845,0,0.536375,0
2018,17,3,-9.251875,-9.251875,67.44,0.303956164,0,0.213375,0
2018,17,4,-9.888125,-9.888125,71.213125,0.289675922,0,0.1865,0
2018,17,5,-11.1375,-11.1375,80.713125,0.261793016,0,0.34575,0
2018,17,6,-10.4875,-10.4875,89.48125,0.275651763,0,0.8765,0
2018,17,7,-10.659375,-10.659375,89.675,0.271994955,0,0.919625,29.7285
2018,17,8,-6.4665625,-6.4665625,84.16125,0.380050688,0,0.714375,365.2
2018,17,9,-1.0983125,-1.0983125,65.58,0.567388349,0,0.270875,672.65
2018,17,10,2.2608125,2.2608125,50.154375,0.71971782,0,0.38375,905.5
2018,17,11,4.004,4.004,43.326875,0.814306346,0,0.65975,1061.25
2018,17,12,5.971625,5.971625,36.685,0.933821265,0,0.688375,1109
2018,17,13,7.240375,7.240375,32.305625,1.018338861,0,0.906125,1032.25
2018,17,14,7.3819375,7.3819375,29.77625,1.028300866,0,0.690375,840.225
2018,17,15,7.09425,7.09425,28.793125,1.009024656,0,0.513625,419.625
2018,17,16,4.5233125,4.5233125,32.424375,0.845188534,0,0.327125,58.4425
2018,17,17,0.902875,0.902875,40.84125,0.653443613,0,0.166875,9.66725
2018,17,18,-0.9228125,-0.9228125,46.641875,0.571429689,0,0.03525,0
2018,17,19,-2.697875,-2.697875,52.330625,0.501481068,0,0.0395,0
2018,17,20,-3.610625,-3.610625,56.006875,0.468240378,0,0.693125,0
2018,17,21,-3.14525,-3.14525,53.22625,0.484811468,0,0.3935,0
2018,17,22,-3.5131875,-3.5131875,51.9025,0.471667276,0,0.942125,0
2018,17,23,-3.3500625,-3.3500625,46.98375,0.477470856,0,0.7835,0
2018,18,0,-3.3726875,-3.3726875,45.753125,0.476718329,0,0.9235,0
2018,18,1,-4.275,-4.275,48.548125,0.445664647,0,0.570125,0
2018,18,2,-4.0470625,-4.0470625,46.446875,0.453364737,0,0.83125,0
2018,18,3,-4.510125,-4.510125,43.096875,0.437849254,0,1.388375,0
2018,18,4,-3.2620625,-3.2620625,36.9575,0.481288338,0,0.84825,0
2018,18,5,-2.985625,-2.985625,35.269375,0.490954307,0,0.620625,0
2018,18,6,-3.277375,-3.277375,35.263125,0.480599242,0,0.569,0
2018,18,7,-2.273625,-2.273625,31.464375,0.520461264,0,0.35275,27.7685
2018,18,8,2.7710625,2.7710625,25.42375,0.748451517,0,0.649,305.85
2018,18,9,8.478375,8.478375,17.1475,1.114055716,0,0.54075,619.025
2018,18,10,12.19625,12.19625,12.365,1.42336191,0,0.56175,866.375
2018,18,11,14.764375,14.764375,9.4775,1.679926897,0,0.69775,1054
2018,18,12,14.029375,14.029375,12.81625,1.60238432,0,0.802125,949.5
2018,18,13,14.206875,14.206875,14.536875,1.619417138,0,0.96375,989.75
2018,18,14,14.435,14.435,14.28375,1.643352104,0.508,1.066,817.775
2018,18,15,13.3475,13.3475,14.57125,1.531831426,0,0.975125,378.65
2018,18,16,11.20625,11.20625,15.798125,1.331026963,0,0.847125,74.0275
2018,18,17,8.2371875,8.2371875,21.346875,1.091372313,0,0.47975,14.438
2018,18,18,6.555,6.555,23.74375,0.971714826,0,0.486,0
2018,18,19,5.13625,5.13625,25.855,0.881271315,0,0.33275,0
2018,18,20,4.2771875,4.2771875,26.119375,0.829366806,0,0.338875,0
2018,18,21,4.38075,4.38075,22.708125,0.836283901,0,0.739125,0
2018,18,22,4.2079375,4.2079375,20.924375,0.826403557,0,0.903875,0
2018,18,23,4.096875,4.096875,20.090625,0.819790588,0,0.9705,0
2018,19,0,3.9399375,3.9399375,20.05875,0.810137208,0,0.9205,0
2018,19,1,4.149625,4.149625,19.57375,0.822972826,0,1.04675,0
2018,19,2,4.2150625,4.2150625,20.125625,0.82684951,0,0.784625,0
2018,19,3,4.58,4.58,20.98875,0.847337654,0,1.415875,0
2018,19,4,5.228875,5.228875,20.83875,0.887680151,0,0.974625,0
2018,19,5,4.78225,4.78225,21.631875,0.859221597,0,1.6335,0
2018,19,6,3.96125,3.96125,23.69125,0.811247415,0,1.418,0
2018,19,7,4.8608125,4.8608125,23.47125,0.864711242,0,1.62,31.892
2018,19,8,10.8768125,10.8768125,17.9675,1.312573639,0,1.956875,324
2018,19,9,14.07375,14.07375,15.871875,1.606560769,0,2.299625,483.15
2018,19,10,17.6325,17.6325,13.0675,2.01718752,0,2.133,745.8
2018,19,11,18.521875,18.521875,11.58875,2.133095981,0,2.082625,776.85
2018,19,12,19.57625,19.57625,10.578125,2.278417727,0,1.797375,725.125
2018,19,13,21.5225,21.5225,9.51875,2.570317937,0.254,1.264,933.75
2018,19,14,22.175625,22.175625,9.39,2.671940446,0.254,0.72425,779.85
2018,19,15,20.81375,20.81375,10.516875,2.460396051,0.254,2.20225,436
2018,19,16,17.5425,17.5425,12.920625,2.007766862,0,2.475125,118.9225
2018,19,17,13.575625,13.575625,16.693125,1.557399569,0,2.2985,12.7625
2018,19,18,10.91875,10.91875,20.343125,1.305538114,0,2.411875,0
2018,19,19,8.579375,8.579375,24.130625,1.115781092,0,2.018625,0
2018,19,20,8.028,8.028,25.29375,1.074414007,0,1.797125,0
2018,19,21,8.1371875,8.1371875,25.219375,1.082640798,0,1.78175,0
2018,19,22,6.8843125,6.8843125,27.436875,0.993833346,0,1.8855,0
2018,19,23,6.608625,6.608625,27.976875,0.976328966,0,1.68,0
2018,20,0,5.9475625,5.9475625,29.515625,0.932319091,0,1.816,0
2018,20,1,6.6513125,6.6513125,28.755625,0.978687467,0,1.534625,0
2018,20,2,5.1695,5.1695,31.624375,0.882810411,0,1.761875,0
2018,20,3,4.404125,4.404125,33.41,0.837775157,0,1.303625,0
2018,20,4,3.921625,3.921625,34.65125,0.808953098,0,0.933375,0
2018,20,5,4.0779375,4.0779375,34.06,0.817912895,0,1.103,0
2018,20,6,4.0810625,4.0810625,34.65625,0.818366682,0,0.950875,0
2018,20,7,4.318375,4.318375,34.72375,0.83172494,0,0.740125,33.385
2018,20,8,8.26075,8.26075,28.22625,1.09826899,0,0.60575,308.825
2018,20,9,13.761875,13.761875,20.93125,1.578968708,0,0.558625,650.55
2018,20,10,16.44125,16.44125,16.96375,1.870039203,0,1.058375,918
2018,20,11,17.29625,17.29625,16.268125,1.973080987,0,1.970375,1083.75
2018,20,12,17.549375,17.549375,14.2175,2.005290546,0,2.25825,1132.5
2018,20,13,17.86625,17.86625,12.971875,2.045412409,0,2.564375,1031.75
2018,20,14,16.691875,16.691875,14.14,1.899542921,0,2.719125,793.6
2018,20,15,15.3125,15.3125,15.4375,1.739729497,0,1.894125,401.3
2018,20,16,14.2375,14.2375,16.701875,1.622928875,0,1.480875,113.8275
2018,20,17,12.714375,12.714375,18.075,1.469946789,0,1.495875,20.4175
2018,20,18,10.4325,10.4325,21.575625,1.264490814,0,1.14075,0
2018,20,19,8.701875,8.701875,24.651875,1.124733432,0,0.830125,0
2018,20,20,8.699375,8.699375,25.58625,1.124433863,0,1.70375,0
2018,20,21,7.9781875,7.9781875,27.67125,1.070739409,0,2.203375,0
2018,20,22,7.6303125,7.6303125,29.155,1.045651991,0,2.291625,0
2018,20,23,7.677375,7.677375,31.379375,1.048971903,0,2.70275,0
2018,21,0,7.7035,7.7035,34.24875,1.05088619,0,3.183125,0
2018,21,1,7.6479375,7.6479375,35.390625,1.046868586,0,3.5585,0
2018,21,2,5.1301875,5.1301875,49.25125,0.882947284,0,2.96075,0
2018,21,3,2.3854375,2.3854375,55.251875,0.725445119,0,3.12325,0
2018,21,4,1.5118125,1.5118125,47.966875,0.681732812,0,2.196375,0
2018,21,5,0.0428125,0.0428125,45.823125,0.61326397,0,2.159875,0
2018,21,6,-1.335375,-1.335375,53.728125,0.554265377,0,1.854375,0
2018,21,7,-2.2920625,-2.2920625,53.095,0.516585962,0,2.33575,35.1035
2018,21,8,-1.728625,-1.728625,55.62,0.538626886,0,3.2465,309.125
2018,21,9,0.2705,0.2705,48.4,0.624017332,0,3.276,647.025
2018,21,10,2.049875,2.049875,42.46375,0.709215051,0,3.259,973.5
2018,21,11,4.0006875,4.0006875,32.950625,0.813550654,0,2.6785,906.175
2018,21,12,3.7411875,3.7411875,27.18125,0.798668793,0,2.675875,497.725
2018,21,13,3.324625,3.324625,31.465625,0.775477293,0,2.086125,366.025
2018,21,14,3.14975,3.14975,34.73625,0.766049037,0,1.96675,317.4
2018,21,15,2.8466875,2.8466875,32.0075,0.749652176,0,2.4355,276.45
2018,21,16,-0.5884375,-0.5884375,62.120625,0.586152572,0,2.081625,116.495
2018,21,17,-2.6396875,-2.6396875,67.925,0.503524479,0,1.96,10.92275
2018,21,18,-3.574875,-3.574875,72.4775,0.469506281,0,1.382125,0
2018,21,19,-4.1016875,-4.1016875,76.874375,0.451303921,0,0.80025,0
2018,21,20,-5.462,-5.462,82.831875,0.407412279,0,0.531125,0
2018,21,21,-6.82525,-6.82525,87.23125,0.367035044,0,0.104625,0
2018,21,22,-7.3795625,-7.3795625,88.41875,0.351566494,0,0.21575,0
2018,21,23,-7.782125,-7.782125,89.70625,0.340764824,0,0.587125,0
2018,22,0,-8.445625,-8.445625,90.8875,0.323593326,0,0.3355,0
2018,22,1,-7.8586875,-7.8586875,85.89375,0.338820239,0,0.435125,0
2018,22,2,-8.224875,-8.224875,76.534375,0.329316676,0,1.104,0
2018,22,3,-7.9775,-7.9775,71.226875,0.335694769,0,1.13525,0
2018,22,4,-8.3775,-8.3775,67.03875,0.325459619,0,1.006375,0
2018,22,5,-8.28075,-8.28075,63.294375,0.327803346,0,0.854375,0
2018,22,6,-8.194,-8.194,60.059375,0.330027814,0,1.312625,0
2018,22,7,-6.7705625,-6.7705625,51.926875,0.368528715,0,2.2775,43.232
2018,22,8,-3.3439375,-3.3439375,37.15625,0.48015848,0,3.313,313.825
2018,22,9,1.0514375,1.0514375,21.08125,0.661370756,0,2.66925,645.6
2018,22,10,4.1109375,4.1109375,13.04625,0.820707344,0,2.138375,916.25
2018,22,11,5.9690625,5.9690625,9.995,0.934042352,0,1.682875,1085.75
2018,22,12,7.72675,7.72675,7.7860625,1.054167747,0,1.70775,1135.5
2018,22,13,8.8284375,8.8284375,7.4348125,1.134719822,0,1.30175,1062
2018,22,14,8.969375,8.969375,7.770875,1.145527478,0,1.13025,869
2018,22,15,8.584625,8.584625,7.265375,1.116661963,0,0.643375,465.975
2018,22,16,6.7154375,6.7154375,9.195,0.984243005,0,0.215625,66.6025
2018,22,17,3.3335,3.3335,17.5475,0.776830034,0,0.538,14.074
2018,22,18,0.3945625,0.3945625,21.211875,0.630071969,0,0.2735,0
2018,22,19,-1.8669375,-1.8669375,19.58125,0.533072825,0,0.267625,0
2018,22,20,-2.7061875,-2.7061875,23.033125,0.501217122,0,1.108,0
2018,22,21,-3.6094375,-3.6094375,25.9025,0.468319367,0,1.284125,0
2018,22,22,-4.66475,-4.66475,28.386875,0.432663168,0,1.101625,0
2018,22,23,-5.273375,-5.273375,31.27,0.413061321,0,1.1685,0
2018,23,0,-5.715,-5.715,33.380625,0.399524051,0,0.97525,0
2018,23,1,-5.526375,-5.526375,32.19875,0.405323552,0,0.67575,0
2018,23,2,-5.862125,-5.862125,30.994375,0.395026078,0,0.3445,0
2018,23,3,-6.749125,-6.749125,32.48375,0.369294019,0,0.526,0
2018,23,4,-6.4201875,-6.4201875,26.99875,0.378726993,0,0.606125,0
2018,23,5,-6.271125,-6.271125,23.629375,0.38288379,0,0.436,0
2018,23,6,-5.2159375,-5.2159375,21.35625,0.41625381,0,0.30475,0
2018,23,7,-4.0700625,-4.0700625,21.715625,0.455332586,0,0.239,44.05975
2018,23,8,-2.574875,-2.574875,21.100625,0.508151257,0,0.477,329.475
2018,23,9,0.4995625,0.4995625,20.905,0.635331821,0,0.84875,636.35
2018,23,10,2.535125,2.535125,19.43,0.733476945,0,0.84725,786.05
2018,23,11,4.3660625,4.3660625,17.13625,0.835029759,0,0.9935,1100
2018,23,12,4.9961875,4.9961875,16.744375,0.872280998,0,1.100125,1137.25
2018,23,13,5.2151875,5.2151875,17.629375,0.885431805,0,1.392375,1017.75
2018,23,14,5.6325,5.6325,17.11125,0.911604795,0,1.19325,882.875
2018,23,15,5.2319375,5.2319375,17.62125,0.886831439,0,1.097125,488.125
2018,23,16,3.36825,3.36825,20.160625,0.778377224,0,0.818125,65.495
2018,23,17,0.2055625,0.2055625,25.995,0.622093633,0,0.131125,15.25275
2018,23,18,-2.3648125,-2.3648125,31.74875,0.513905443,0,0.000625,0
2018,23,19,-2.91025,-2.91025,33.109375,0.493355974,0,0.009375,0
2018,23,20,-3.4778125,-3.4778125,34.356875,0.47292582,0,0.004,0
2018,23,21,-3.191875,-3.191875,33.155625,0.483206255,0,0.02575,0
2018,23,22,-3.415375,-3.415375,33.319375,0.475219422,0,0.016625,0
2018,23,23,-3.4224375,-3.4224375,33.2225,0.474992569,0,0.257375,0
2018,24,0,-3.3716875,-3.3716875,34.428125,0.476761555,0,0.23325,0
2018,24,1,-4.8174375,-4.8174375,36.801875,0.427785883,0,0.253,0
2018,24,2,-5.2129375,-5.2129375,36.87375,0.415321985,0,0.34075,0
2018,24,3,-5.4794375,-5.4794375,37.7575,0.406729423,0,0.21675,0
2018,24,4,-5.30425,-5.30425,37.191875,0.412531905,0,0.3005,0
2018,24,5,-5.4625,-5.4625,39.8675,0.408316052,0,0.71225,0
2018,24,6,-5.170625,-5.170625,42.5225,0.416434335,0,0.643,0
2018,24,7,-4.236125,-4.236125,40.4775,0.446851549,0,0.659625,44.901
2018,24,8,0.2141875,0.2141875,28.008125,0.629721422,0,0.47875,335.375
2018,24,9,7.1805625,7.1805625,14.539375,1.018966606,0,0.572625,668.075
2018,24,10,10.17375,10.17375,13.014375,1.242192359,0,0.7265,939.5
2018,24,11,10.889375,10.889375,14.46,1.302926115,0,1.229625,1110.25
2018,24,12,11.805625,11.805625,13.525,1.384426027,0,1.481625,1161
2018,24,13,12.516875,12.516875,11.08,1.450338759,0,1.96075,1087.5
2018,24,14,13.73125,13.73125,10.6225,1.570265235,0,1.78175,895.575
2018,24,15,14.146875,14.146875,10.841875,1.612976923,0,1.709,511.175
2018,24,16,12.380625,12.380625,10.98875,1.439079908,0,1.82975,66.4025
2018,24,17,9.0526875,9.0526875,12.62375,1.1535532,0,1.391125,16.4985
2018,24,18,6.4118125,6.4118125,15.81875,0.962670757,0,1.076125,0
2018,24,19,5.27175,5.27175,19.3325,0.888940176,0,1.4115,0
2018,24,20,4.161125,4.161125,20.916875,0.82279666,0,0.83475,0
2018,24,21,2.7273125,2.7273125,22.8875,0.743578327,0,0.422375,0
2018,24,22,2.2784375,2.2784375,23.78625,0.720031303,0,0.717125,0
2018,24,23,1.842875,1.842875,23.688125,0.698341068,0,0.75025,0
2018,25,0,2.0294375,2.0294375,23.2475,0.707368688,0,0.471375,0
2018,25,1,1.7833125,1.7833125,23.714375,0.695016057,0,0.5375,0
2018,25,2,1.7204375,1.7204375,24.118125,0.691888642,0,1.052625,0
2018,25,3,1.676125,1.676125,24.256875,0.689925042,0,1.685375,0
2018,25,4,2.182375,2.182375,22.95125,0.715236615,0,1.617375,0
2018,25,5,1.653875,1.653875,21.605,0.688822694,0,0.76775,0
2018,25,6,1.1259375,1.1259375,21.42375,0.663547085,0,0.5645,0
2018,25,7,2.043,2.043,18.174375,0.709437328,0,1.074125,47.29325
2018,25,8,5.347875,5.347875,13.045,0.898505477,0,1.093,342.2
2018,25,9,10.61875,10.61875,7.9945625,1.283248357,0,1.54175,675.55
2018,25,10,12.7375,12.7375,6.454375,1.471461508,0,2.287375,947.5
2018,25,11,13.063125,13.063125,6.4933125,1.503042758,0,2.86,1118.25
2018,25,12,13.256875,13.256875,8.0138125,1.522345433,0,2.8065,1169.5
2018,25,13,13.975625,13.975625,8.439375,1.595201093,0,2.705125,1097.75
2018,25,14,14.075625,14.075625,7.474875,1.605485379,0,2.92875,906.75
2018,25,15,13.070625,13.070625,9.254375,1.50428677,0,3.24575,529.85
2018,25,16,11.204375,11.204375,11.485625,1.330675801,0,2.948875,68.12
2018,25,17,9.007875,9.007875,13.604375,1.149591994,0,1.823125,17.34175
2018,25,18,7.189375,7.189375,15.86125,1.014622808,0,1.889875,0
2018,25,19,6.642875,6.642875,17.139375,0.977244808,0,2.290125,0
2018,25,20,5.885375,5.885375,20.0725,0.92781026,0,2.398,0
2018,25,21,4.769125,4.769125,22.505,0.858210596,0,1.708375,0
2018,25,22,3.6955,3.6955,25.430625,0.796197143,0,0.669375,0
2018,25,23,4.54975,4.54975,25.665625,0.845125884,0,2.60275,0
2018,26,0,4.1756875,4.1756875,26.73,0.823323877,0,3.254625,0
2018,26,1,4.431375,4.431375,25.824375,0.838172615,0,3.115875,0
2018,26,2,4.8080625,4.8080625,23.281875,0.860546082,0,3.38175,0
2018,26,3,4.8748125,4.8748125,21.806875,0.864556042,0,3.281875,0
2018,26,4,4.9275625,4.9275625,21.5125,0.867766274,0,2.819125,0
2018,26,5,4.654375,4.654375,22.27375,0.851449128,0,2.303875,0
2018,26,6,3.8856875,3.8856875,23.93125,0.806975842,0,2.110125,0
2018,26,7,2.957,2.957,25.885625,0.755471132,0,2.253125,30.1275
2018,26,8,5.0143125,5.0143125,21.638125,0.874431473,0,3.111,345.45
2018,26,9,8.039,8.039,14.768125,1.076738052,0,3.546625,680.6
2018,26,10,9.825,9.825,11.255,1.213639683,0,3.65825,951.5
2018,26,11,10.88125,10.88125,11.043125,1.302041558,0,3.190625,943.625
2018,26,12,11.083125,11.083125,11.814375,1.323265542,0,3.425375,931.725
2018,26,13,12.201875,12.201875,11.3675,1.423326145,0,3.38125,1103.5
2018,26,14,12.08125,12.08125,12.333125,1.411251656,0,1.974125,907.5
2018,26,15,10.504375,10.504375,10.884375,1.272361487,0,2.489375,544.4
2018,26,16,7.503,7.503,11.5525,1.037806845,0,3.443,70.7725
2018,26,17,4.0143125,4.0143125,16.235,0.817221498,0,2.084125,17.77075
2018,26,18,0.67375,0.67375,19.629375,0.641876851,0,1.745125,0
2018,26,19,-0.8773125,-0.8773125,20.56375,0.573779989,0,2.10025,0
2018,26,20,-1.3615625,-1.3615625,23.47625,0.553253871,0,1.01475,0
2018,26,21,-0.7270625,-0.7270625,35.32,0.579584187,0,0.642125,0
2018,26,22,-1.312875,-1.312875,48.485,0.555421315,0,0.770875,0
2018,26,23,-2.2,-2.2,50.8175,0.520171063,0,0.5955,0
2018,27,0,-3.3075,-3.3075,55.089375,0.479082714,0,0.120625,0
2018,27,1,-3.945,-3.945,56.228125,0.4567687,0,0.012,0
2018,27,2,-4.9995,-4.9995,59.66625,0.42207465,0,0,0
2018,27,3,-6.5375625,-6.5375625,62.91625,0.375728596,0,0.07975,0
2018,27,4,-7.9691875,-7.9691875,69.7325,0.335918556,0,0.046125,0
2018,27,5,-7.024375,-7.024375,65.80125,0.361513271,0,0.172625,0
2018,27,6,-5.986,-5.986,60.321875,0.391314735,0,0.38425,0
2018,27,7,-5.7891875,-5.7891875,57.321875,0.397442259,0,0.2105,48.9825
2018,27,8,-2.894875,-2.894875,45.7775,0.496781584,0,0.5915,347
2018,27,9,1.650625,1.650625,30.103125,0.689413644,0,1.809875,681.175
2018,27,10,4.244625,4.244625,24.128125,0.827659591,0,2.084125,959.5
2018,27,11,5.224625,5.224625,21.481875,0.886178366,0,2.484625,1123.25
2018,27,12,6.3026875,6.3026875,19.465,0.954855828,0,2.674625,1177
2018,27,13,7.3975625,7.3975625,18.273125,1.029614252,0,2.636125,1106.25
2018,27,14,8.3355,8.3355,16.625,1.097287367,0,2.41275,915.5
2018,27,15,8.37,8.37,15.715625,1.099670446,0,2.2685,565.525
2018,27,16,7.408875,7.408875,16.381875,1.030348821,0,1.84175,74.0775
2018,27,17,5.3684375,5.3684375,17.98375,0.895789927,0,1.0875,20.701
2018,27,18,3.765375,3.765375,17.304375,0.80015013,0,0.598625,0
2018,27,19,2.680875,2.680875,16.729375,0.740931622,0,1.03775,0
2018,27,20,0.90425,0.90425,18.473125,0.652919048,0,0.636375,0
2018,27,21,-0.2695625,-0.2695625,20.705625,0.600134544,0,0.255625,0
2018,27,22,-0.9700625,-0.9700625,22.54125,0.570672571,0,0.888625,0
2018,27,23,-0.3630625,-0.3630625,20.20625,0.595457393,0,1.160125,0
2018,28,0,0.0319375,0.0319375,17.44,0.612757994,0,1.447875,0
2018,28,1,-0.6449375,-0.6449375,17.34875,0.583185477,0,1.224,0
2018,28,2,-0.031625,-0.031625,16.635,0.610342493,0,1.371875,0
2018,28,3,0.6245625,0.6245625,16.04875,0.639468601,0,1.864,0
2018,28,4,0.35525,0.35525,18.73125,0.62715324,0,2.05125,0
2018,28,5,1.2855,1.2855,20.35,0.670970213,0,2.341875,0
2018,28,6,1.2959375,1.2959375,21.908125,0.671228675,0,1.758375,0
2018,28,7,1.104375,1.104375,24.134375,0.662135421,0,1.31925,53.52675
2018,28,8,4.9225625,4.9225625,21.07875,0.874533472,0,0.447125,362.7
2018,28,9,9.022625,9.022625,16.8775,1.150513028,0,0.377,663.175
2018,28,10,10.3725,10.3725,15.2875,1.258750625,0,0.896,935.25
2018,28,11,10.86625,10.86625,13.60875,1.300496509,0,1.40425,1124
2018,28,12,11.58375,11.58375,12.73625,1.363906624,0,1.55625,1191.75
2018,28,13,12.089375,12.089375,12.818125,1.410047358,0,1.58575,1118.5
2018,28,14,12.004375,12.004375,13.38375,1.402177982,0,1.44425,923.25
2018,28,15,11.399375,11.399375,14.218125,1.347776388,0,1.161875,574.125
2018,28,16,9.61875,9.61875,15.93875,1.197439516,0,0.718375,75.685
2018,28,17,6.150875,6.150875,21.338125,0.947505304,0,0.06625,19.06775
2018,28,18,3.7688125,3.7688125,23.68,0.800393513,0,0,0
2018,28,19,3.181625,3.181625,24.42375,0.767703835,0,0.00025,0
2018,28,20,2.3153125,2.3153125,25.69125,0.721924627,0,0.012,0
2018,28,21,2.5655625,2.5655625,25.16375,0.735547142,0,0.4075,0
2018,28,22,2.087125,2.087125,26.07,0.710962338,0,0.42325,0
2018,28,23,0.1780625,0.1780625,33.04625,0.619910852,0,0.633125,0
2018,29,0,-2.152,-2.152,52.159375,0.522046812,0,0.133625,0
2018,29,1,-3.3999375,-3.3999375,63.355625,0.475843993,0,0.0055,0
2018,29,2,-4.0476875,-4.0476875,71.94125,0.453146162,0,0,0
2018,29,3,-4.0415,-4.0415,73.14,0.453603022,0,0.128625,0
2018,29,4,-4.225625,-4.225625,74.0775,0.447349231,0,0.229,0
2018,29,5,-4.6435625,-4.6435625,75.409375,0.433383036,0,0.135375,0
2018,29,6,-4.6089375,-4.6089375,72.990625,0.434546743,0,0.652875,0
2018,29,7,-3.702,-3.702,68.86,0.465995269,0,0.865375,51.295
2018,29,8,0.635125,0.635125,43.2075,0.643002116,0,1.373875,346.45
2018,29,9,4.9536875,4.9536875,26.68625,0.871867714,0,2.402125,672.825
2018,29,10,7.56675,7.56675,20.800625,1.041356672,0,2.5625,902
2018,29,11,9.69875,9.69875,18.48125,1.20372701,0,2.117125,1097.5
2018,29,12,11.311875,11.311875,16.585,1.339711616,0,1.546625,1128.25
2018,29,13,12.109375,12.109375,16.316875,1.412145698,0,1.967875,1108.75
2018,29,14,12.961875,12.961875,15.99375,1.493108305,0,1.72375,955.75
2018,29,15,12.565,12.565,17.305625,1.455267752,0,1.504125,586.6
2018,29,16,10.234375,10.234375,21.13125,1.248302372,0,1.160875,76.4675
2018,29,17,7.08425,7.08425,26.006875,1.009073055,0,0.642,20.749
2018,29,18,4.8854375,4.8854375,29.633125,0.86541469,0,0.2975,0
2018,29,19,3.8748125,3.8748125,31.465,0.806735282,0,0.199125,0
2018,29,20,2.0835,2.0835,35.30875,0.710246417,0,0,0
2018,29,21,0.1115,0.1115,39.536875,0.617158777,0,0.473,0
2018,29,22,-0.6998125,-0.6998125,41.831875,0.580771873,0,0.67225,0
2018,29,23,-0.161625,-0.161625,40.628125,0.604137269,0,0.931375,0
2018,30,0,0.9098125,0.9098125,36.475625,0.653337571,0,0.898875,0
2018,30,1,1.242375,1.242375,35.813125,0.668823093,0,0.5465,0
2018,30,2,1.3643125,1.3643125,34.393125,0.674707732,0,0.624125,0
