"year","doy","hour","Tair","Tsoil","Relhumidity","VPD","Rain","Windspeed","Solradiation"
2010,290,0,5.888,0.396,55.06,0.4171,0,1.677,0
2010,290,1,5.538,0.396,56.954,0.39,0,0.76,0
2010,290,2,5.523,0.392,54.371,0.4129,0,1.33,0
2010,290,3,5.292,0.388,54.406,0.406,0,1.82,0
2010,290,4,4.822,0.388,56.247,0.3771,0,1.41,0
2010,290,5,4.198,0.392,59.703,0.3324,0,1.533,0
2010,290,6,4.314,0.4,58.665,0.3438,0,2.31,0
2010,290,7,4.335,0.41,55.127,0.3738,0,2.137,57.651
2010,290,8,5.259,0.424,48.303,0.4593,0,2.553,296.62
2010,290,9,6.003,0.439,40.802,0.5538,0,3.51,456.98
2010,290,10,7.242,0.452,39.625,0.6152,0,2.577,566.94
2010,290,11,8.655,0.459,30.972,0.7745,0,1.26,623.74
2010,290,12,9.392,0.464,28.547,0.8425,0,1.977,624.13
2010,290,13,10.569,0.472,24.334,0.9654,0,2.087,563.66
2010,290,14,10.756,0.475,21.727,1.0113,0,2.957,450.09
2010,290,15,10.424,0.48,19.217,1.0208,0,3.47,295.29
2010,290,16,9.8,0.475,26.475,0.8911,0,2.927,121.64
2010,290,17,8.729,0.451,29.933,0.79,0,2.933,4.025
2010,290,18,8.235,0.432,32.914,0.7315,0,3.103,0
2010,290,19,6.613,0.414,39.294,0.5924,0,3.227,0
2010,290,20,6.114,0.405,41.121,0.5551,0,2.953,0
2010,290,21,5.811,0.404,43.784,0.519,0,3.143,0
2010,290,22,5.932,0.401,42.071,0.5393,0,2.377,0
2010,290,23,5.851,0.397,40.292,0.5528,0,1.673,0
2010,291,0,5.845,0.396,36.002,0.5923,0,0.13,0
2010,291,1,6.032,0.393,31.991,0.6376,0,1.363,0
2010,291,2,5.279,0.389,33.934,0.5878,0,2.607,0
2010,291,3,4.769,0.387,37.673,0.5351,0,1.547,0
2010,291,4,4.855,0.389,35.829,0.5543,0,0.887,0
2010,291,5,3.899,0.392,46.743,0.4302,0,2.177,0
2010,291,6,4.151,0.398,45.662,0.4468,0,0.583,0
2010,291,7,5.527,0.405,32.907,0.6073,0,0.483,159.5
2010,291,8,5.836,0.418,40.32,0.5519,0,0.26,239.08
2010,291,9,7.089,0.443,35.799,0.6473,0,0.323,375.99
2010,291,10,9.642,0.467,28.864,0.853,0,0.953,502.36
2010,291,11,11.832,0.481,28.003,0.9989,0,0.94,631.07
2010,291,12,12.543,0.484,29.022,1.0321,0,1.607,626.1
2010,291,13,13.165,0.49,27.297,1.1011,0,2.407,559.08
2010,291,14,13.201,0.442,25.046,1.1379,0,2.733,446.81
2010,291,15,12.767,0.459,21.565,1.1573,0,2.687,294.93
2010,291,16,11.732,0.469,21.728,1.0789,0,2.087,101.79
2010,291,17,10.71,0.453,24.608,0.9711,0,1.847,3.157
2010,291,18,10.584,0.435,25.224,0.9551,0,2.137,0
2010,291,19,10.527,0.411,18.112,1.0419,0,1.93,0
2010,291,20,10.208,0.394,19.366,1.0043,0,0.603,0
2010,291,21,10.354,0.386,22.595,0.9736,0,1.767,0
2010,291,22,9.914,0.38,25.829,0.9059,0,0.483,0
2010,291,23,10.273,0.376,22.952,0.9639,0,0.597,0
2010,292,0,10.446,0.376,18.591,1.0303,0,0.503,0
2010,292,1,9.333,0.375,26.318,0.8654,0,1.627,0
2010,292,2,10.118,0.37,23.909,0.9421,0,1.257,0
2010,292,3,10.117,0.362,21.368,0.9734,0,1.5,0
2010,292,4,8.21,0.359,29.842,0.7637,0,1.72,0
2010,292,5,8.439,0.358,28.218,0.7936,0,1.15,0
2010,292,6,9.44,0.364,22.815,0.9131,0,0.543,0
2010,292,7,10.044,0.377,21.749,0.964,0,0.637,114.32
2010,292,8,10.856,0.401,24.148,0.9865,0,0.377,287.95
2010,292,9,11.486,0.425,26.151,1.0015,0,0.933,438.25
2010,292,10,13.191,0.445,22.64,1.1736,0,1.17,551.74
2010,292,11,13.874,0.459,21.083,1.2517,0,1.757,609.12
2010,292,12,15.335,0.468,21.187,1.3736,0,2.237,608.16
2010,292,13,15.701,0.474,22.269,1.387,0,2.11,547.64
2010,292,14,16.19,0.462,21.691,1.4417,0,1.9,432.02
2010,292,15,15.956,0.466,21.76,1.419,0,2.15,279.44
2010,292,16,14.698,0.472,23.843,1.2741,0,2.46,110.27
2010,292,17,13.115,0.456,25.569,1.1236,0,3.057,0
2010,292,18,12.898,0.438,25.481,1.109,0,3.12,0
2010,292,19,12.508,0.416,30.68,1.0056,0,3.203,0
2010,292,20,12.516,0.405,32.688,0.977,0,2.54,0
2010,292,21,11.929,0.402,33.984,0.9219,0,0,0
2010,292,22,11.925,0.398,33.01,0.9352,0,1.493,0
2010,292,23,11.313,0.395,34.64,0.8763,0,1.45,0
2010,293,0,11.066,0.396,36.158,0.842,0,1.227,0
2010,293,1,10.277,0.396,37.619,0.7806,0,1.273,0
2010,293,2,9.93,0.392,37.895,0.7593,0,1.42,0
2010,293,3,9.359,0.388,39.311,0.7141,0,2.003,0
2010,293,4,9.209,0.388,39.999,0.6988,0,0.477,0
2010,293,5,9.379,0.392,40.791,0.6976,0,1.18,0
2010,293,6,9.388,0.4,42.063,0.683,0,0.387,0
2010,293,7,9.601,0.41,40.194,0.7152,0,1.173,107.37
2010,293,8,9.881,0.424,41.498,0.7129,0,1.627,282.36
2010,293,9,11.11,0.439,34.34,0.8685,0,1.347,439.41
2010,293,10,13.025,0.452,29.248,1.0617,0,1.927,553.91
2010,293,11,14.956,0.459,25.057,1.2748,0,1.047,608.4
2010,293,12,17.159,0.464,22.731,1.5128,0,0.843,605.29
2010,293,13,18.002,0.472,23.087,1.5881,0,1.15,542.68
2010,293,14,19.241,0.475,18.903,1.8096,0,1.13,427.55
2010,293,15,19.943,0.48,17.999,1.9112,0,1.087,270.82
2010,293,16,17.82,0.475,24.554,1.5402,0,1.333,102.36
2010,293,17,15.2,0.451,30.42,1.2023,0,1.263,0
2010,293,18,14.121,0.432,32.321,1.0908,0,2.24,0
2010,293,19,13.627,0.414,33.351,1.0402,0,1.567,0
2010,293,20,14.37,0.405,34.774,1.0683,0,1.077,0
2010,293,21,14.089,0.404,36.764,1.0171,0,1.283,0
2010,293,22,11.867,0.401,41.275,0.8167,0,1.183,0
2010,293,23,11.723,0.397,38.947,0.841,0,1.26,0
2010,294,0,11.518,0.396,39.936,0.8162,0,1.76,0
2010,294,1,11.342,0.393,41.024,0.7922,0,2.173,0
2010,294,2,12.084,0.389,37.96,0.8752,0,2.433,0
2010,294,3,12.303,0.387,37.974,0.8878,0,2.237,0
2010,294,4,12.55,0.389,38.292,0.8977,0,2.247,0
2010,294,5,10.609,0.392,44.2,0.7139,0,2.397,0
2010,294,6,10.479,0.398,45.609,0.6898,0,2.437,0
2010,294,7,11.745,0.405,39.718,0.8316,0,1.997,100.03
2010,294,8,13.29,0.418,39.461,0.9243,0,0.627,270.43
2010,294,9,13.672,0.443,39.617,0.9452,0,1.427,425.29
2010,294,10,15.575,0.467,35.71,1.1379,0,1.327,534.75
2010,294,11,16.808,0.481,30.802,1.3251,0,2.013,504.52
2010,294,12,16.895,0.484,33.432,1.2817,0,1.307,587.65
2010,294,13,16.847,0.49,36.709,1.2149,0,3.393,527.57
2010,294,14,15.911,0.442,39.273,1.0982,0,4.297,426.69
2010,294,15,13.381,0.459,52.19,0.7343,0,4.95,224.75
2010,294,16,11.602,0.469,61.381,0.5278,0,4.717,70.436
2010,294,17,8.925,0.453,76.456,0.269,0,5.617,0
2010,294,18,8.792,0.435,77.27,0.2574,0,4.677,0
2010,294,19,8.841,0.411,75.081,0.2831,0,4.187,0
2010,294,20,8.771,0.394,74.117,0.2927,0,2.757,0
2010,294,21,8.573,0.386,73.695,0.2935,0,3.89,0
2010,294,22,8.133,0.38,76.625,0.2531,0,4.45,0
2010,294,23,7.75,0.376,82.171,0.1881,0,3.443,0
2010,295,0,7.744,0.376,82.344,0.1862,0,4.777,0
2010,295,1,7.468,0.375,83.394,0.1718,0,3.86,0
2010,295,2,7.31,0.37,82.868,0.1754,0,4.73,0
2010,295,3,7.334,0.362,80.202,0.203,0,4.38,0
2010,295,4,7.63,0.359,74.731,0.2644,0,3.973,0
2010,295,5,7.796,0.358,71.829,0.2981,0,4.43,0
2010,295,6,7.533,0.364,74.206,0.2681,0,4.063,0
2010,295,7,6.836,0.377,82.307,0.1753,0,2.463,68.224
2010,295,8,6.692,0.401,78.253,0.2134,0,1.973,90.761
2010,295,9,7,0.425,78.152,0.219,0,2.973,329.49
2010,295,10,6.928,0.445,77.536,0.224,0,2.893,201.51
2010,295,11,7.604,0.459,74.833,0.2629,0,2.697,578.8
2010,295,12,9.063,0.468,64.277,0.412,0,2.743,506.4
2010,295,13,8.981,0.474,65.81,0.3921,0,3.497,386.66
2010,295,14,7.749,0.462,73.153,0.2832,0,3.317,208.22
2010,295,15,8.837,0.466,64.45,0.4038,0,3.97,303.06
2010,295,16,6.91,0.472,76.177,0.2373,0,3.417,31.035
2010,295,17,6.663,0.456,76.546,0.2297,0,3.247,0
2010,295,18,6.183,0.438,77.247,0.2155,0,2.813,0
2010,295,19,6.164,0.416,78.655,0.2019,0,2.71,0
2010,295,20,6.232,0.405,76.085,0.2273,0,3.213,0
2010,295,21,4.386,0.402,82.351,0.1475,0,2.673,0
2010,295,22,4.141,0.398,83.249,0.1376,0,2.67,0
2010,295,23,3.749,0.395,90.084,0.0793,0,1.337,0
2010,296,0,3.798,0.396,92.074,0.0636,0.254,0.387,0
2010,296,1,3.541,0.396,94.492,0.0434,0.762,1.11,0
2010,296,2,3.479,0.392,92.872,0.0559,0,0.903,0
2010,296,3,3.446,0.388,93.12,0.0538,0.254,0.89,0
2010,296,4,3.351,0.388,94.297,0.0443,0,0.987,0
2010,296,5,3.44,0.392,97.505,0.0195,0,0.433,0
2010,296,6,3.576,0.4,96.307,0.0292,0,0.577,0
2010,296,7,3.355,0.41,99.067,0.0073,0,1.807,11.046
2010,296,8,5.353,0.424,92.824,0.0642,0,0.087,237.86
2010,296,9,6.011,0.439,82.621,0.1627,0,1.883,299.89
2010,296,10,6.748,0.452,74.431,0.2518,0,3.38,315.27
2010,296,11,9.251,0.459,63.155,0.4304,0,4.203,519.6
2010,296,12,10.436,0.464,53.459,0.5886,0,5.25,594.04
2010,296,13,9.761,0.472,51.96,0.5807,0,4.69,130.52
2010,296,14,9.486,0.475,54.186,0.5436,0,5.19,166.96
2010,296,15,9.211,0.48,52.402,0.5545,0,4.923,54.883
2010,296,16,8.847,0.475,47.777,0.5935,0,4.217,8.198
2010,296,17,7.463,0.451,57.733,0.4372,0,2.33,0
2010,296,18,6.779,0.432,63.578,0.3595,0,2.23,0
2010,296,19,4.469,0.414,92.687,0.0615,0.762,2.71,0
2010,296,20,3.652,0.405,98.427,0.0125,1.27,3.03,0
2010,296,21,3.075,0.404,99.333,0.0051,1.524,3.173,0
2010,296,22,3.123,0.401,99.224,0.0059,1.016,2.033,0
2010,296,23,2.923,0.397,99.001,0.0075,1.778,2.017,0
2010,297,0,2.953,0.396,98.875,0.0085,3.048,1.01,0
2010,297,1,2.875,0.393,99.524,0.0036,3.048,1.87,0
2010,297,2,5.082,0.389,96.569,0.0301,1.27,3.913,0
2010,297,3,5.112,0.387,98.558,0.0127,4.318,2.817,0
2010,297,4,5.708,0.389,94.257,0.0526,2.286,4.173,0
2010,297,5,5.434,0.392,88.06,0.1074,0,5.397,0
2010,297,6,4.881,0.398,87.105,0.1116,1.778,6.283,0
2010,297,7,3.876,0.405,90.138,0.0795,1.778,6.773,0
2010,297,8,3.61,0.418,92.813,0.0569,0.254,5.077,149.58
2010,297,9,3.976,0.443,85.653,0.1165,0.254,6.757,94.45
2010,297,10,2.116,0.467,94.765,0.0373,4.064,5.22,20.83
2010,297,11,1.046,0.481,93.792,0.0409,0,6.097,134.63
2010,297,12,2.071,0.484,93.673,0.0449,0,5.01,172.18
2010,297,13,1.942,0.49,96.121,0.0273,0.254,4.797,86.469
2010,297,14,1.108,0.442,97.117,0.0191,0.508,4.687,85.661
2010,297,15,0.37,0.459,98.231,0.0111,1.016,5.96,16.161
2010,297,16,0.484,0.469,95.513,0.0284,0.762,4.487,4.704
2010,297,17,-0.198,0.453,100,0,0,4.203,0
2010,297,18,-0.191,0.435,99.997,0,0,3.137,0
2010,297,19,-0.084,0.411,100,0,0,3.723,0
2010,297,20,-0.174,0.394,100,0,0.254,3.59,0
2010,297,21,-0.302,0.386,100,0,0,4.513,0
2010,297,22,-0.235,0.38,100,0,0,4.183,0
2010,297,23,-0.332,0.376,100,0,0,4.453,0
2010,298,0,-0.255,0.376,100,0,0,0,0
2010,298,1,-0.201,0.375,100,0,0,0,0
2010,298,2,-0.173,0.37,100,0,0,0,0
2010,298,3,0.011,0.362,100,0,0.254,0,0
2010,298,4,0.069,0.359,100,0,0.508,0,0
2010,298,5,0.122,0.358,100,0,0.762,5.193,0
2010,298,6,0.074,0.364,100,0,0.508,6.477,0
2010,298,7,-0.074,0.377,100,0,0.254,5.68,36.463
2010,298,8,0.532,0.401,100,0,1.778,7.173,173.56
2010,298,9,-0.23,0.425,100,0,0,5.82,85.502
2010,298,10,-0.076,0.445,100,0,0.762,5.177,78.723
2010,298,11,0.243,0.459,100,0,1.016,7.763,231.26
2010,298,12,-0.109,0.468,100,0,1.524,7.723,286.19
2010,298,13,0.862,0.474,98.613,0.009,0,7.24,323.55
2010,298,14,0.998,0.462,96.614,0.0222,0,7.363,175.19
2010,298,15,0.315,0.466,99.793,0.0013,0,5.127,66.26
2010,298,16,-0.204,0.472,99.997,0,0,3.257,0
2010,298,17,-0.399,0.456,100,0,0,3.823,0
2010,298,18,-0.294,0.438,100,0,0,3.387,0
2010,298,19,-0.477,0.416,100,0,0,3.12,0
2010,298,20,-0.532,0.405,100,0,0,3.583,0
2010,298,21,-0.764,0.402,100,0,0,2.67,0
2010,298,22,-1.061,0.398,100,0,0,1.933,0
2010,298,23,-1.277,0.395,100,0,0,1.95,0
2010,299,0,-1.208,0.396,100,0,0,2.683,0
2010,299,1,-1.075,0.396,100,0,0,3.167,0
2010,299,2,-1.25,0.392,100,0,0,3.553,0
2010,299,3,-1.509,0.388,100,0,0,3.807,0
2010,299,4,-1.853,0.388,100,0,0,3.847,0
2010,299,5,-1.765,0.392,99.991,0,0,4.19,0
2010,299,6,-1.73,0.4,99.907,5e-04,0,2.843,0
2010,299,7,-1.387,0.41,99.274,0.004,0,3.813,124.62
2010,299,8,-1.198,0.424,99.676,0.0018,0,4.003,174.07
2010,299,9,-0.718,0.439,99.375,0.0036,0.508,6.78,310.103
2010,299,10,-0.2,0.452,98.355,0.0099,1.524,8.33,513.45
2010,299,11,-0.009,0.459,97.578,0.0148,1.27,8.583,602.97
2010,299,12,-0.415,0.464,97.133,0.017,0.254,8.353,154.79
2010,299,13,-0.356,0.472,95.467,0.027,0.254,6.81,129.39
2010,299,14,0.224,0.475,93.427,0.0408,0.254,7.59,188.14
2010,299,15,0.862,0.48,89.281,0.0697,0,5.393,321.6
2010,299,16,0.208,0.475,91.553,0.0524,0,5.84,84.566
2010,299,17,0.035,0.451,89.191,0.0662,0,4.953,3.336
2010,299,18,0.008,0.432,90.872,0.0558,0,7.907,0
2010,299,19,0.193,0.414,88.578,0.0708,0,5.673,0
2010,299,20,-0.196,0.405,91.081,0.0537,0,3.35,0
2010,299,21,-0.476,0.404,89.811,0.0601,0,3.853,0
2010,299,22,-0.28,0.401,89.069,0.0654,0,3.557,0
2010,299,23,-0.273,0.397,90.034,0.0597,0,4.737,0
2010,300,0,-0.261,0.396,89.509,0.0629,0,4.62,0
2010,300,1,0.079,0.393,83.001,0.1045,0,3.2,0
2010,300,2,-0.295,0.389,84.61,0.092,0,1.673,0
2010,300,3,0.847,0.387,75.084,0.1619,0,1.64,0
2010,300,4,-0.152,0.389,80.893,0.1155,0,1.1,0
2010,300,5,-2.409,0.392,90.852,0.0468,0,0.587,0
2010,300,6,-2.059,0.398,85.147,0.078,0,3.673,0
2010,300,7,-1.051,0.405,76.704,0.1318,0,4.433,87.5
2010,300,8,-0.33,0.418,73.875,0.1558,0,4.097,259.03
2010,300,9,0.163,0.443,77.594,0.1385,0,2.037,421.19
2010,300,10,1.902,0.467,67.66,0.2267,0,3.07,497.84
2010,300,11,3.438,0.481,59.392,0.3175,0,3.81,559.92
2010,300,12,4.427,0.484,53.79,0.3874,0,3.3,371.36
2010,300,13,4.996,0.49,54.315,0.3985,0,2.917,268.17
2010,300,14,5.115,0.442,55.32,0.393,0,1.523,128.81
2010,300,15,5.276,0.459,54.902,0.4012,0,2.563,131.78
2010,300,16,5.288,0.469,52.473,0.4231,0,3.183,22.887
2010,300,17,5.548,0.453,46.902,0.4814,0,2.86,0
2010,300,18,4.938,0.435,49.646,0.4375,0,2.63,0
2010,300,19,5.493,0.411,50.736,0.4449,0,3.633,0
2010,300,20,3.16,0.394,80.977,0.1458,0.762,6.013,0
2010,300,21,3.223,0.386,84.174,0.1219,0,5.78,0
2010,300,22,3.447,0.38,82.905,0.1338,0,5.413,0
2010,300,23,2.833,0.376,83.555,0.1232,0,3.523,0
2010,301,0,3.741,0.376,76.105,0.1909,0,3.668,0
2010,301,1,4.738,0.375,68.847,0.2669,0,3.813,0
2010,301,2,4.689,0.37,68.579,0.2683,0,3.647,0
2010,301,3,4.445,0.362,71.925,0.2356,0,2.697,0
2010,301,4,4.589,0.359,74.347,0.2175,0,3.25,0
2010,301,5,4.657,0.358,77.334,0.1931,0,3.783,0
2010,301,6,4.381,0.364,79.131,0.1744,0,2.847,0
2010,301,7,4.67,0.377,77.389,0.1928,0,3.303,0
2010,301,8,4.686,0.401,79.265,0.177,0,2.447,42.358
2010,301,9,4.687,0.425,81.149,0.1609,0,2.077,59.604
2010,301,10,4.854,0.445,81.305,0.1615,0.254,1.317,78.443
2010,301,11,4.713,0.459,89.074,0.0934,0,0.49,139.41
2010,301,12,5.357,0.468,86.691,0.1191,0,1.047,175.66
2010,301,13,5.592,0.474,81.825,0.1653,0,1.59,255.96
2010,301,14,6.483,0.462,74.224,0.2493,0,0.897,204.5
2010,301,15,6.423,0.466,76.257,0.2287,0,0.923,58.738
2010,301,16,4.98,0.472,89.01,0.0958,0.254,0.723,14.007
2010,301,17,4.856,0.456,93.044,0.0601,0,1.507,0
2010,301,18,4.776,0.438,91.738,0.071,0.254,0.883,0
2010,301,19,4.275,0.416,91.945,0.0668,0.254,1.717,0
2010,301,20,4.194,0.405,88.575,0.0942,0,1.823,0
2010,301,21,4.443,0.402,85.456,0.1221,0,2.153,0
2010,301,22,4.056,0.398,90.61,0.0767,0,1.783,0
2010,301,23,3.38,0.395,92.325,0.0598,0,3.417,0
2010,302,0,3.155,0.396,90.873,0.0699,0,5.6,0
2010,302,1,3.287,0.396,89.434,0.0817,0,4.76,0
2010,302,2,3.357,0.392,89.26,0.0835,0,3.577,0
2010,302,3,3.72,0.388,88.911,0.0884,0,3.457,0
2010,302,4,3.697,0.388,88.938,0.0881,0,2.153,0
2010,302,5,2.825,0.392,96.676,0.0249,0,1.94,0
2010,302,6,3.347,0.4,94.538,0.0424,0,1.19,0
2010,302,7,3.442,0.41,91.79,0.0642,0,1.107,19.667
2010,302,8,3.676,0.424,91.85,0.0648,0,1.773,120.01
2010,302,9,4.848,0.439,87.277,0.1098,0,2.117,365.24
2010,302,10,6.449,0.452,78.234,0.21,0,1.843,519.34
2010,302,11,6.948,0.459,72.321,0.2764,0,2.183,491.32
2010,302,12,7.873,0.464,69.265,0.327,0,1.56,620.1
2010,302,13,8.268,0.472,67.097,0.3596,0,1.813,469.22
2010,302,14,8.148,0.475,66.553,0.3625,0,2.207,350.75
2010,302,15,8.315,0.48,67.427,0.3571,0,1.533,172.95
2010,302,16,7.224,0.475,76.863,0.2355,0,2.307,33.252
2010,302,17,6.084,0.451,84.974,0.1414,0,2.517,0
2010,302,18,5.676,0.432,88.992,0.1007,0,2.727,0
2010,302,19,5.48,0.414,90.158,0.0888,0,2.66,0
2010,302,20,5.268,0.405,90.302,0.0862,0,2.32,0
2010,302,21,5.314,0.404,88.605,0.1016,0,2.3,0
2010,302,22,5.348,0.401,88.027,0.107,0,1.967,0
2010,302,23,5.077,0.397,89.091,0.0957,0,1.33,0
2010,303,0,4.574,0.396,90.872,0.0773,0,2.067,0
2010,303,1,4.293,0.393,92.898,0.059,0,0.927,0
2010,303,2,4.17,0.389,94.087,0.0487,0,0.6,0
2010,303,3,3.907,0.387,95.494,0.0364,0,0.363,0
2010,303,4,3.607,0.389,96.363,0.0288,0,0.043,0
2010,303,5,2.993,0.392,99.351,0.0049,0,1.527,0
2010,303,6,2.718,0.398,99.999,0,0,1.037,0
2010,303,7,2.843,0.405,100,0,0.254,1.333,0
2010,303,8,3.042,0.418,100,0,0,0.537,29.232
2010,303,9,3.452,0.443,100,0,0,0.47,68.003
2010,303,10,3.532,0.467,100,0,0,1.79,55.951
2010,303,11,4.751,0.481,98.525,0.0126,0,3.28,71.259
2010,303,12,5.402,0.484,93.251,0.0606,0,3.38,162.59
2010,303,13,5.616,0.49,88.027,0.1091,0,3.847,155.07
2010,303,14,5.675,0.442,86.953,0.1193,0,2.993,48.556
2010,303,15,5.592,0.459,87.275,0.1157,0,3.303,39.095
2010,303,16,5.638,0.469,85.245,0.1346,0,3.3,8.286
2010,303,17,5.898,0.453,79.029,0.1948,0,4.3,0
2010,303,18,5.274,0.435,82.668,0.1542,0,2.93,0
2010,303,19,6.319,0.411,71.006,0.2773,0,4.733,0
2010,303,20,6.308,0.394,70.8,0.279,0,5.183,0
2010,303,21,5.456,0.386,77.455,0.2031,0,1.783,0
2010,303,22,5.79,0.38,75.697,0.2241,0,0.85,0
2010,303,23,4.478,0.376,89.357,0.0895,1.016,1.873,0
2010,304,0,3.708,0.376,91.593,0.067,0.508,0.477,0
2010,304,1,4.786,0.375,79.986,0.1721,0.254,7.617,0
2010,304,2,2.914,0.37,92.046,0.0599,0.762,4.727,0
2010,304,3,2.161,0.362,93.962,0.0431,0.254,5.673,0
2010,304,4,2.347,0.359,94.295,0.0413,0,6.103,0
2010,304,5,2.808,0.358,90.592,0.0703,0,4.54,0
2010,304,6,2.895,0.364,87.062,0.0973,0,4.507,0
2010,304,7,2.864,0.377,85.374,0.1098,0,4.797,44.544
2010,304,8,3.561,0.401,84.116,0.1253,0,4.9,195.45
2010,304,9,3.816,0.425,83.806,0.13,0,4.573,158.9
2010,304,10,5.405,0.445,74.032,0.2331,0,5.673,263.22
2010,304,11,6.393,0.459,71.27,0.2761,0,5.413,335.84
2010,304,12,6.855,0.468,74.339,0.2546,0,5.243,320.37
2010,304,13,6.561,0.474,79.068,0.2035,0.254,5.393,200.79
2010,304,14,7.173,0.462,77.517,0.228,0,4.647,215.19
2010,304,15,7.564,0.466,69.862,0.3139,0,5.167,116.81
2010,304,16,7.617,0.472,69.54,0.3184,0,4.457,33.334
2010,304,17,6.622,0.456,78.991,0.2051,0,3.913,0
2010,304,18,8.38,0.438,68.209,0.3501,0,5.437,0
2010,304,19,8.037,0.416,67.18,0.3531,0,3.12,0
2010,304,20,7.612,0.405,67.5,0.3396,0,2.497,0
2010,304,21,7.689,0.402,70.999,0.3047,0,2.06,0
2010,304,22,7.812,0.398,71.797,0.2988,0,1.637,0
2010,304,23,8.002,0.395,73.605,0.2833,0,1.893,0
2010,305,0,7.777,0.396,76.914,0.244,0,2.097,0
2010,305,1,8.257,0.396,73.913,0.2849,0,2.003,0
2010,305,2,9.576,0.392,63.853,0.4316,0,3.943,0
2010,305,3,9.693,0.388,61.583,0.4623,0,4.017,0
2010,305,4,10.444,0.388,53.649,0.5865,0,5.717,0
2010,305,5,11.098,0.392,41.849,0.7686,0,6.67,0
2010,305,6,10.909,0.4,41.955,0.7576,0,5.283,0
2010,305,7,11.012,0.41,40.235,0.7854,0,5.457,13.721
2010,305,8,10.644,0.424,48.044,0.6663,0,6.297,48.321
2010,305,9,10.744,0.439,57.254,0.5518,0,5.283,187.64
2010,305,10,11.387,0.452,59.337,0.5479,0,5.507,260.59
2010,305,11,12.096,0.459,62.001,0.5365,0,6.35,330.89
2010,305,12,12.241,0.464,65.027,0.4985,0,6.777,477.23
2010,305,13,11.979,0.472,67.631,0.4535,0,7.107,363.53
2010,305,14,12.524,0.475,66.931,0.4802,0,6.663,364.58
2010,305,15,12,0.48,69.925,0.4219,0,7.223,201.62
2010,305,16,11.53,0.475,72.648,0.372,0,5.887,30.324
2010,305,17,10.935,0.451,77.044,0.3001,0,5.667,0
2010,305,18,10.711,0.432,79.377,0.2656,0,4.88,0
2010,305,19,10.31,0.414,82.264,0.2224,0,5.117,0
2010,305,20,9.932,0.405,86.261,0.168,0,6.19,0
2010,305,21,10.309,0.404,83.56,0.2062,0,6.507,0
2010,305,22,10.275,0.401,84.304,0.1964,0,5.807,0
2010,305,23,10.112,0.397,87.372,0.1563,0,5.05,0
2010,306,0,10.45,0.396,86.271,0.1738,0,5.55,0
2010,306,1,10.26,0.393,87.771,0.1528,0,4.22,0
2010,306,2,9.96,0.389,90.563,0.1156,0,4.353,0
2010,306,3,9.816,0.387,91.657,0.1012,0,4.287,0
2010,306,4,9.94,0.389,91.661,0.102,0,3.123,0
2010,306,5,10.17,0.392,90.274,0.1208,0,3.547,0
2010,306,6,9.744,0.398,92.466,0.091,0,2.963,0
2010,306,7,10.418,0.405,88.302,0.1478,0,2.337,27.657
2010,306,8,9.691,0.418,91.395,0.1035,0,1.583,91.795
2010,306,9,9.521,0.443,92.255,0.0921,0,1.687,222.98
2010,306,10,9.524,0.467,91.863,0.0968,0,2.877,169.92
2010,306,11,8.727,0.481,96.333,0.0413,0,3.273,138.5
2010,306,12,9.206,0.484,94.603,0.0628,0,2.377,164.04
2010,306,13,10.175,0.49,88.592,0.1418,0,1.883,301.06
2010,306,14,10.844,0.442,86.678,0.1731,0,1.68,125.85
2010,306,15,11.179,0.459,84.605,0.2046,0,2.263,163.94
2010,306,16,10.399,0.469,89.561,0.1317,0,2.407,25.939
2010,306,17,10.133,0.453,90.237,0.121,0,1.73,0
2010,306,18,9.986,0.435,86.444,0.1664,0,3.057,0
2010,306,19,9.493,0.411,87.796,0.1449,0,3.303,0
2010,306,20,9.091,0.394,84.588,0.1781,0,3.437,0
2010,306,21,8.686,0.386,81.783,0.2048,0,3.59,0
2010,306,22,7.904,0.38,83.345,0.1776,0,3.447,0
2010,306,23,6.795,0.376,87.315,0.1253,0,3.13,0
2010,307,0,6.414,0.376,87.508,0.1202,0,3.66,0
2010,307,1,6.072,0.375,90.691,0.0875,0,3.73,0
2010,307,2,6.04,0.37,92.124,0.0739,0,3.293,0
2010,307,3,5.872,0.362,93.997,0.0557,0,3.067,0
2010,307,4,5.763,0.359,92.928,0.0651,0,2.54,0
2010,307,5,5.478,0.358,92.087,0.0714,0,2.13,0
2010,307,6,5.083,0.364,91.197,0.0773,0,1.11,0
2010,307,7,5.013,0.377,88.713,0.0986,0,1.477,11.446
2010,307,8,5.042,0.401,86.048,0.1221,0,2.273,64.295
2010,307,9,5.41,0.425,84.66,0.1377,0,1.973,176.83
2010,307,10,5.684,0.445,88.242,0.1076,0,1.643,226.65
2010,307,11,6.586,0.459,85.077,0.1454,0,1.42,299.43
2010,307,12,8.079,0.468,78.42,0.2328,0,1.01,379.44
2010,307,13,9.877,0.474,71.07,0.3524,0,1.377,467.27
2010,307,14,9.673,0.462,72.373,0.332,0,1.32,347.91
2010,307,15,9.744,0.466,73.036,0.3256,0,1.347,205.35
2010,307,16,8.529,0.472,77.85,0.2464,0,1.817,54.269
2010,307,17,6.988,0.456,85.814,0.142,0,1.703,0
2010,307,18,6.712,0.438,86.644,0.1312,0,0.23,0
